well_id,sno,state,district,block,location,latitude,longitude,year,ph,ec,co3,hco3,cl,so4,no3,po4,th,ca,mg,na,k,f,tds,sio2
W280545073521501,125,Rajasthan,HANUMANGARH,NOHAR,LAKHASAR2,29.033,74.733,2019,8.2,380.0,0.0,193.0,31.0,42.0,5.0,0.4,140.0,35.0,12.81,49.0,3.0,1.1,247.0,
W290200074170001,126,Rajasthan,HANUMANGARH,RAWATSAR,PURABSAR,29.033,74.283,2019,7.65,4100.0,0.0,156.0,591.0,1005.0,158.0,0.37,1315.0,271.0,155.33,370.0,23.0,0.55,2665.0,
W290200073313001,127,Rajasthan,GANGANAGAR,SURATGARH,BHOPALPURA,29.033,73.605,2019,7.43,3350.0,0.0,400.0,564.0,250.0,405.0,0.07,870.0,219.0,78.68,320.0,120.0,0.85,2178.0,
W290200073260001,128,Rajasthan,GANGANAGAR,SRI VIJAYNAGAR,GOMANWALI,29.033,73.433,2019,8.1,760.0,0.0,327.0,60.0,75.0,94.0,0.28,330.0,80.0,31.7,76.0,14.0,1.05,494.0,
W290050075055001,129,Rajasthan,HANUMANGARH,BHADRA,DUNGRANA,29.014,75.097,2019,7.2,350.0,0.0,144.0,31.0,66.0,7.0,0.09,160.0,51.0,7.96,35.0,1.0,0.7000000000000001,228.0,
W285830074173001,130,Rajasthan,HANUMANGARH,RAWATSAR,LAKHERAN,28.975,74.292,2019,7.51,14420.0,0.0,315.0,3732.0,1185.0,70.0,0.7000000000000001,1825.0,524.0,125.85,2290.0,15.5,0.15,8723.0,
W285815075020001,131,Rajasthan,HANUMANGARH,BHADRA,MALSISAR,28.971,75.033,2019,7.9,1965.0,0.0,310.0,450.0,165.0,41.0,0.05,540.0,124.0,56.07,250.0,10.0,0.52,1277.0,
W285600073530001,132,Rajasthan,BIKANER,LUNKARANSAR,ARJANSAR,28.933,73.883,2019,8.18,23000.0,0.0,342.0,6026.0,2914.0,80.0,0.0,2100.0,360.0,292.2,4500.0,15.5,8.48,14950.0,
W285600073243001,133,Rajasthan,BIKANER,LUNKARANSAR,KHARBARO,28.933,73.408,2019,8.24,3630.0,0.0,256.0,780.0,378.0,140.0,0.0,410.0,60.0,63.29,640.0,15.0,0.65,2360.0,
W285500074120001,134,Rajasthan,HANUMANGARH,RAWATSAR,PALLU,28.917,74.2,2019,7.53,300.0,0.0,108.0,38.0,81.0,8.0,0.21,155.0,43.0,11.6,35.0,4.6,0.1,195.0,
W285430074080001,135,Rajasthan,HANUMANGARH,RAWATSAR,DUDHAL,28.908,74.133,2019,8.1,830.0,0.0,230.0,81.0,130.0,55.0,0.05,105.0,39.0,1.87,172.0,6.3,0.28,540.0,
W285305073171501,136,Rajasthan,BIKANER,LUNKARANSAR,RANER,28.885,73.288,2019,8.34,4890.0,24.0,195.0,1148.0,658.0,40.0,0.0,620.0,112.0,82.8,880.0,5.6,1.1,3179.0,
W285200074164001,137,Rajasthan,HANUMANGARH,RAWATSAR,BISRASAR,28.867,74.278,2019,8.42,1315.0,36.0,461.0,116.0,50.0,130.0,0.1,455.0,122.0,36.62,140.0,7.0,2.3,855.0,
W285030074542901,138,Rajasthan,CHURU,TARANAGAR,DHIRAWAS,28.842,74.908,2019,7.5,9680.0,0.0,254.0,1750.0,2050.0,118.0,0.05,805.0,200.0,74.4,1890.0,5.3,0.96,6292.0,
W284800073040001,139,Rajasthan,GANGANAGAR,GHADSANA,ROJARI,28.8,73.067,2019,7.49,4560.0,0.0,317.0,1028.0,584.0,55.0,0.0,460.0,68.0,70.59,875.0,6.6,2.4,2964.0,
W284537075013701,140,Rajasthan,CHURU,TARANAGAR,BHALAUTIBBA,28.76,75.027,2019,7.6,370.0,0.0,156.0,38.0,60.0,29.0,0.13,205.0,55.0,16.48,26.5,5.1,0.6000000000000001,241.0,
W284530073462001,141,Rajasthan,BIKANER,LUNKARANSAR,MANARIA,28.758,73.772,2019,8.33,1870.0,18.0,390.0,248.0,205.0,48.0,0.0,60.0,16.0,5.0,415.0,3.3,4.8,1216.0,
W284205073455101,142,Rajasthan,BIKANER,LUNKARANSAR,BADERAN,28.701,73.764,2019,8.35,12100.0,54.0,183.0,3013.0,1450.0,62.0,0.0,1100.0,160.0,170.39,2280.0,9.0,5.93,7865.0,
W284200074210001,143,Rajasthan,CHURU,SARDARSHAHAR,SADASAR,28.7,74.35,2019,7.7,320.0,0.0,132.0,53.0,50.3,7.66,0.06,155.0,47.0,9.17,39.0,4.7,0.18,208.0,
W284010075140001,144,Rajasthan,CHURU,RAJGARH,DADREWA,28.669,75.233,2019,7.74,325.0,0.0,107.0,67.0,60.0,7.6,0.06,185.0,39.0,21.32,29.0,6.2,0.47,211.0,
W283830073520001,145,Rajasthan,BIKANER,LUNKARANSAR,MALKISAR,28.667,73.919,2019,8.24,8500.0,0.0,439.0,2410.0,662.0,56.0,0.01,1200.0,160.0,194.7,1520.0,7.7,6.1,5525.0,
W284000073080001,146,Rajasthan,BIKANER,KHAJUWALA,CHHATARGARH,28.667,73.133,2019,8.26,8830.0,0.0,268.0,2340.0,975.0,23.0,0.0,1050.0,260.0,97.57,1610.0,8.8,1.5,5740.0,
W283830074223001,147,Rajasthan,CHURU,SARDARSHAHAR,HARDESAR,28.642,74.375,2019,7.8,380.0,0.0,120.0,67.0,61.0,7.46,0.31,155.0,39.0,14.03,49.0,4.4,0.12,247.0,
W283900075180001,148,Rajasthan,CHURU,RAJGARH,NANGLI,28.635,75.3,2019,7.26,328.0,0.0,83.0,67.0,65.5,6.6,0.25,175.0,55.0,9.18,29.0,6.2,1.9,213.0,
W250600076120001,149,Rajasthan,CHURU,RAJGARH,RAJGARH1,28.633,75.375,2019,8.4,8420.0,48.0,230.0,2266.0,885.0,108.0,0.56,685.0,160.0,69.49,1745.0,5.1,2.95,5473.0,
W283530073044501,150,Rajasthan,BIKANER,KHAJUWALA,SATTASAR,28.592,73.192,2019,7.92,9360.0,0.0,268.0,2694.0,612.0,34.0,0.02,1200.0,320.0,97.64,1600.0,10.2,1.92,6084.0,
W283435073484001,151,Rajasthan,BIKANER,LUNKARANSAR,HARIASAR,28.576,73.811,2019,8.06,20210.0,0.0,207.0,6452.0,941.0,75.0,0.0,2700.0,400.0,413.81,3510.0,3.93,8.2,13137.0,
W283437074301601,152,Rajasthan,CHURU,SARDARSHAHAR,ASPALSAR,28.567,74.504,2019,8.0,8980.0,0.0,352.0,2137.0,1225.0,25.0,0.05,2425.0,600.0,225.63,990.0,25.0,0.72,5837.0,
W283015074441501,153,Rajasthan,CHURU,SARDARSHAHAR,MELUSAR,28.504,74.738,2019,8.16,4610.0,0.0,317.0,964.0,662.0,70.0,0.05,1020.0,96.0,189.76,620.0,1.7000000000000002,1.65,2997.0,
W282845073333001,154,Rajasthan,BIKANER,LUNKARANSAR,Khirera,28.479,73.558,2019,7.98,20320.0,0.0,378.0,5388.0,2247.0,92.0,0.0,1800.0,240.0,292.05,3930.0,4.3,9.24,13208.0,
W131800075460002,155,Rajasthan,CHURU,CHURU,RAMPURA,28.467,74.863,2019,8.39,3660.0,48.0,378.0,773.0,317.0,40.0,0.02,360.0,36.0,66.0,670.0,23.0,1.22,2379.0,
W282742073275101,156,Rajasthan,BIKANER,LUNKARANSAR,Binjawari Dw,28.462,73.464,2019,8.28,15050.0,0.0,342.0,3829.0,1949.0,61.0,0.0,1500.0,240.0,219.11,2880.0,11.0,5.44,9783.0,
W282620074262001,157,Rajasthan,CHURU,SARDARSHAHAR,SARDARSHAHAR,28.439,74.486,2019,8.4,2500.0,60.0,512.0,361.0,318.0,19.0,0.01,350.0,28.0,68.11,470.0,6.8,1.22,1625.0,
W283130073363001,158,Rajasthan,BIKANER,LUNKARANSAR,DHIRERA,28.439,73.573,2019,8.32,17800.0,42.0,146.0,4750.0,1937.0,70.0,0.0,1700.0,240.0,267.74,3340.0,12.8,5.42,11570.0,
W185900076230001,159,Rajasthan,CHURU,CHURU,SIRSALA,28.433,75.131,2019,8.37,3400.0,18.0,610.0,680.0,201.0,36.0,0.0,320.0,24.0,63.24,650.0,0.7000000000000001,1.32,2210.0,
W282500074240001,160,Rajasthan,CHURU,SARDARSHAHAR,MITTASAR,28.417,74.384,2019,8.42,1470.0,39.0,415.0,184.0,59.0,60.0,0.06,100.0,16.0,14.61,308.0,6.2,0.7000000000000001,956.0,
W282450074151001,161,Rajasthan,CHURU,SARDARSHAHAR,KHUNDIA,28.414,74.253,2019,8.28,3960.0,0.0,488.0,900.0,344.0,57.0,0.03,340.0,40.0,58.4,800.0,1.3,1.6800000000000002,2574.0,
W200656085500201,162,Rajasthan,JHUNJHUNU,SURAJGARH,PIPLI,28.413,75.733,2019,7.98,1770.0,0.0,281.0,269.0,264.0,0.778,0.014,190.0,36.0,24.36,320.0,2.99,0.998,1151.0,
W282345075400001,163,Rajasthan,JHUNJHUNU,SURAJGARH,Morwa,28.396,75.667,2019,7.94,1800.0,0.0,573.0,163.0,201.0,23.0,0.013,190.0,32.0,26.78,340.0,2.29,1.16,1170.0,
W281900073113001,164,Rajasthan,BIKANER,BIKANER,LAKHUSAR,28.317,73.192,2019,7.99,13110.0,0.0,256.0,3687.0,625.0,28.0,0.0,1400.0,320.0,146.27,2150.0,16.4,3.75,8522.0,
W281845075263001,165,Rajasthan,JHUNJHUNU,CHIRAWA,MANDRELA,28.313,75.44,2019,7.83,240.0,0.0,43.0,14.0,62.0,0.0,0.011,90.0,16.0,12.18,11.0,6.69,0.094,156.0,
W281810075373001,166,Rajasthan,JHUNJHUNU,SURAJGARH,Devroad,28.303,75.625,2019,7.77,1000.0,0.0,201.0,149.0,124.0,31.0,0.014,170.0,32.0,21.92,165.0,2.29,0.811,650.0,
W281545074523001,167,Rajasthan,CHURU,CHURU,BINASAR,28.263,74.875,2019,8.07,6240.0,0.0,366.0,1361.0,1045.0,104.0,0.0,1280.0,136.0,228.71,975.0,0.6000000000000001,1.92,4056.0,
W281425075380001,168,Rajasthan,JHUNJHUNU,CHIRAWA,Shivpura1,28.24,75.601,2019,7.84,1670.0,0.0,226.0,241.0,196.0,34.0,0.012,230.0,44.0,29.23,243.0,3.09,1.217,1086.0,
W281515072511001,169,Rajasthan,BIKANER,KHAJUWALA,AMARPURA,28.223,72.824,2019,7.78,10000.0,0.0,427.0,2304.0,1397.0,60.0,0.0,800.0,120.0,121.71,1980.0,10.0,5.34,6500.0,
W281300075405001,170,Rajasthan,JHUNJHUNU,SURAJGARH,Lakhu,28.217,75.684,2019,7.76,1100.0,0.0,177.0,177.0,164.0,30.0,0.008,270.0,36.0,43.81,148.0,2.85,2.85,715.0,
W281300074480001,171,Rajasthan,CHURU,CHURU,Satda,28.217,74.8,2019,8.41,2930.0,60.0,451.0,518.0,238.0,27.0,0.01,190.0,32.0,26.78,590.0,1.0,1.25,1905.0,
W281145073232801,172,Rajasthan,BIKANER,BIKANER,KHARA1,28.196,73.391,2019,7.8,9140.0,0.0,354.0,2410.0,1028.0,19.8,0.0,1600.0,400.0,146.37,1460.0,3.9,0.95,5941.0,
W281030075271501,173,Rajasthan,JHUNJHUNU,JHUNJHUNUN,Math,28.175,75.454,2019,7.6,1270.0,0.0,165.0,326.0,43.0,26.0,0.005,140.0,28.0,17.05,240.0,1.78,0.972,826.0,
W280500074003001,175,Rajasthan,BIKANER,DUNGARGARH,DUNGARGARH,28.083,74.008,2019,8.37,1270.0,18.0,207.0,191.0,50.0,140.0,0.0,175.0,28.0,25.56,210.0,3.4,0.8200000000000001,826.0,
W280400074440002,176,Rajasthan,CHURU,RATANGARH,TIDIYASAR,28.066,74.754,2019,8.13,1270.0,0.0,281.0,198.0,67.0,75.0,0.0,160.0,24.0,24.34,210.0,22.5,0.95,826.0,
W280345076150001,177,Rajasthan,ALWAR,NEEMRANA,KANHAWAS,28.063,76.363,2019,8.21,1380.0,0.0,669.0,69.0,102.0,43.0,0.08,100.0,25.0,9.15,318.0,2.0,2.05,897.0,
W280239073040901,178,Rajasthan,BIKANER,KOLAYAT,KODAM DESAR,28.044,73.069,2019,8.2,4570.0,0.0,549.0,936.0,483.0,21.0,0.7000000000000001,320.0,48.0,48.68,910.0,4.1,3.67,2971.0,
W280230074473001,179,Rajasthan,CHURU,RATANGARH,BIRAMSAR1,28.042,74.792,2019,8.27,5730.0,0.0,427.0,1333.0,606.0,133.0,0.0,580.0,64.0,102.19,1100.0,0.3,0.28,3725.0,
W280300072293001,180,Rajasthan,BIKANER,KOLAYAT,MANKASAR,28.035,72.492,2019,8.24,5800.0,0.0,537.0,1460.0,219.0,278.0,0.76,440.0,84.0,56.02,1150.0,21.2,5.52,3770.0,
W280135072073001,181,Rajasthan,BIKANER,KOLAYAT,RANJITPURA,28.026,72.125,2019,7.7,4800.0,0.0,220.0,1446.0,154.0,28.0,0.0,1340.0,232.0,185.06,480.0,17.7,0.77,3120.0,
W280000075320001,182,Rajasthan,JHUNJHUNU,UDAIPURWATI,Sithal,28.0,75.533,2019,7.85,1190.0,0.0,189.0,255.0,62.0,25.0,0.007,280.0,44.0,41.39,147.0,3.01,0.707,774.0,
W275900076230001,183,Rajasthan,ALWAR,NEEMRANA,Neemrana,27.999,76.388,2019,7.87,2600.0,0.0,608.0,374.0,265.0,33.65,0.1,360.0,110.0,20.8,446.0,3.0,0.3,1690.0,
W275930072160001,184,Rajasthan,BIKANER,KOLAYAT,GODU,27.992,72.297,2019,7.75,9680.0,0.0,195.0,3226.0,125.0,55.0,0.0,3075.0,560.0,407.93,820.0,23.5,0.42,6292.0,
W275900074351501,185,Rajasthan,CHURU,RATANGARH,BHOJRASAR,27.983,74.588,2019,8.24,6112.0,0.0,427.0,1602.0,582.0,98.0,0.0,580.0,64.0,102.0,1250.0,0.6000000000000001,0.72,3973.0,
W275800072250001,186,Rajasthan,BIKANER,KOLAYAT,MODAYAT,27.967,72.417,2019,7.48,12700.0,0.0,110.0,4396.0,334.0,85.0,0.0,4000.0,960.0,390.18,1220.0,49.0,2.45,8255.0,
W275528074334001,187,Rajasthan,CHURU,RATANGARH,PERIHARA,27.933,74.567,2019,8.28,5320.0,0.0,403.0,1333.0,449.0,70.0,0.0,520.0,72.0,82.75,1000.0,35.0,1.1,3458.0,
W275600072303001,188,Rajasthan,BIKANER,KOLAYAT,BAJJU,27.933,72.508,2019,7.84,10100.0,0.0,183.0,3368.0,100.0,58.0,0.0,3050.0,620.0,365.45,900.0,36.0,0.35,6565.0,
W254300071152001,189,Rajasthan,ALWAR,MANDAWAR,JASAI,27.93,76.49,2019,7.64,1020.0,0.0,486.0,76.0,25.0,25.0,0.1,250.0,62.0,23.17,138.0,4.0,0.34,663.0,
W275300076170001,190,Rajasthan,ALWAR,BEHROR,BEHROR,27.883,76.283,2019,7.65,1180.0,0.0,413.0,161.0,60.0,23.5,0.08,240.0,56.0,24.38,186.0,4.0,0.55,767.0,
W280300076410001,191,Rajasthan,ALWAR,KISHANGARH BAS,BOLNI,27.866,76.796,2019,8.4,1110.0,72.0,254.0,55.0,195.0,5.0,0.1,160.0,44.0,12.21,209.0,1.79,0.911,722.0,
W274900074170001,192,Rajasthan,CHURU,BIDASAR,BIDASAR,27.839,74.283,2019,8.53,1500.0,36.0,537.0,156.0,138.0,29.0,0.02,70.0,12.0,9.74,360.0,28.2,0.6000000000000001,975.0,
W274912076440001,193,Rajasthan,ALWAR,KISHANGARH BAS,KISHANGARH BAS1,27.82,76.733,2019,8.5,2245.0,60.0,388.0,350.0,225.0,27.0,0.1,210.0,50.0,20.73,442.0,2.0,0.32,1459.0,
W274840070245501,194,Rajasthan,JAISALMER,SAM,Nathu ka bera,27.814,70.416,2019,8.15,5100.0,0.0,561.0,1120.0,453.0,40.0,0.51,400.0,80.0,48.72,980.0,13.0,0.8,3315.0,
W193744079120001,195,Rajasthan,SIKAR,PATAN,PATAN,27.8,75.983,2019,8.14,5360.0,0.0,425.0,1364.0,375.0,145.0,0.21,1505.0,380.0,135.4,585.0,8.0,1.1,3484.0,
W274800070220001,196,Rajasthan,JAISALMER,SAM,TANOT,27.8,70.367,2019,8.07,8190.0,0.0,427.0,1872.0,730.0,432.0,9.5,620.0,48.0,121.62,1600.0,16.0,0.8,5324.0,
W274656077133601,197,Rajasthan,BHARATPUR,KAMAN,JURAHRA,27.782,77.227,2019,7.25,3350.0,0.0,499.0,733.0,340.0,13.0,0.11,900.0,250.0,67.17,420.0,9.5,4.6,2178.0,
W274600074013001,198,Rajasthan,CHURU,BIDASAR,SONIASAR,27.774,74.021,2019,8.2,1370.0,0.0,305.0,213.0,124.0,65.0,0.0,200.0,36.0,26.79,246.0,0.6000000000000001,1.0,891.0,
W274454075525401,199,Rajasthan,SIKAR,NEEM KA THANA,Barala,27.748,75.882,2019,8.2,1415.0,0.0,400.0,223.0,109.0,8.0,0.05,490.0,139.0,34.82,125.0,5.4,1.2,920.0,
W274415074281001,200,Rajasthan,CHURU,SUJANGARH,GULERIYA,27.738,74.419,2019,8.44,1510.0,42.0,525.0,170.0,62.0,31.0,0.03,70.0,12.0,10.0,350.0,0.5,0.65,982.0,
W274400074070001,201,Rajasthan,CHURU,BIDASAR,BAMBOO,27.733,74.117,2019,7.6,7740.0,0.0,512.0,1914.0,725.0,424.0,0.26,740.0,80.0,131.0,1600.0,1.0,0.27,5031.0,
W274312071584601,202,Rajasthan,JAISALMER,JAISALMER,Bhavanipura Shallow,27.72,71.979,2019,8.19,740.0,0.0,268.0,39.0,87.0,9.0,0.08,50.0,12.0,4.88,145.0,10.0,1.52,481.0,
W274130076212001,203,Rajasthan,ALWAR,BANSUR,BANSUR,27.692,76.356,2019,8.4,2770.0,48.0,888.0,367.0,95.0,13.65,0.25,410.0,104.0,36.6,472.0,7.0,1.06,1801.0,
W274207076084101,204,Rajasthan,JAIPUR,KOTPUTLI,Kansli,27.69,76.145,2019,7.64,1260.0,0.0,262.0,142.0,208.0,3.64,0.004,300.0,44.0,46.25,154.0,4.57,1.33,819.0,
W273536070270001,205,Rajasthan,JAISALMER,SAM,RANAU,27.658,70.463,2019,8.15,2600.0,0.0,220.0,645.0,209.0,16.0,0.41,230.0,12.0,48.64,500.0,5.9,1.3,1690.0,
W273917077034801,206,Rajasthan,BHARATPUR,PAHARI,Gopalgarh,27.655,77.063,2019,7.58,8600.0,0.0,803.0,2314.0,970.0,31.0,0.59,1220.0,306.0,111.0,1720.0,8.0,2.0,5590.0,
W273805070144001,207,Rajasthan,JAISALMER,SAM,SADEWALA,27.635,70.244,2019,8.0,8070.0,0.0,122.0,2283.0,672.0,30.0,0.12,1200.0,224.0,155.88,1300.0,16.0,0.8,5246.0,
W260820082073001,208,Rajasthan,ALWAR,RAMGARH,RAMGARH1,27.594,76.814,2019,8.2,3930.0,0.0,718.0,714.0,280.0,130.0,0.08,690.0,170.0,64.64,601.0,2.0,1.6,2555.0,
W212730079502501,209,Rajasthan,BHARATPUR,DEEG,SIHORA,27.57,77.3,2019,7.3,1890.0,0.0,278.0,471.0,125.0,26.0,0.05,785.0,200.0,69.54,104.0,31.0,2.1,1229.0,
W273237071175001,210,Rajasthan,JAISALMER,JAISALMER,Jjw Deep,27.544,71.297,2019,7.98,720.0,0.0,256.0,71.0,39.0,22.0,0.21,150.0,24.0,21.91,97.0,9.0,1.2,468.0,
W273200077073001,211,Rajasthan,BHARATPUR,NAGAR,GULPURA,27.533,77.125,2019,7.85,15460.0,0.0,850.0,4820.0,610.0,160.0,0.31,2750.0,620.0,292.51,2520.0,30.5,1.15,10049.0,
W273130077043001,212,Rajasthan,BHARATPUR,NAGAR,JAISARI,27.525,77.075,2019,8.4,17030.0,72.0,498.0,4102.0,2650.0,172.0,0.5,2970.0,700.0,297.47,2882.0,6.0,2.6,11070.0,
W273130070094401,213,Rajasthan,JAISALMER,SAM,LONGEWALA,27.525,70.162,2019,7.98,3100.0,0.0,256.0,801.0,212.0,2.0,0.13,250.0,44.0,34.09,600.0,11.0,1.87,2015.0,
W273100074310001,214,Rajasthan,NAGAUR,LADNU,SANWARD,27.517,74.517,2019,7.98,4500.0,0.0,720.0,737.0,250.0,475.0,1.135,1010.0,20.0,233.43,570.0,21.5,0.7000000000000001,2925.0,
W273100071500001,215,Rajasthan,JAISALMER,JAISALMER,AWAI,27.517,71.833,2019,8.18,1800.0,0.0,354.0,199.0,206.0,125.0,0.04,200.0,32.0,29.21,280.0,69.0,3.45,1170.0,
W272910070160502,216,Rajasthan,JAISALMER,SAM,GAMANEWALA,27.486,70.316,2019,8.1,5460.0,0.0,317.0,1375.0,445.0,70.0,0.37,540.0,80.0,82.76,1000.0,14.2,4.35,3549.0,
W271815074304501,217,Rajasthan,NAGAUR,DIDWANA,SINGHANA1,27.475,74.513,2019,7.79,12000.0,0.0,659.0,2659.0,1540.0,550.0,0.0,2200.0,200.0,413.57,1900.0,15.6,3.25,7800.0,
W272739076235601,218,Rajasthan,ALWAR,THANAGAZI,Bairawas,27.461,76.399,2019,8.1,5170.0,0.0,596.0,1147.0,865.0,47.0,0.25,1870.0,400.0,212.01,541.0,4.0,0.85,3361.0,
W272630076313001,219,Rajasthan,ALWAR,UMREN,Baran1,27.442,76.525,2019,7.82,520.0,0.0,82.0,99.0,85.0,5.0,0.1,210.0,60.0,15.0,43.0,5.0,0.4,338.0,
W272512071393201,220,Rajasthan,JAISALMER,JAISALMER,Sataya_DW,27.42,71.659,2019,7.85,2560.0,0.0,451.0,496.0,189.0,7.0,0.02,300.0,48.0,43.82,438.0,20.0,2.05,1664.0,
W272342077210901,221,Rajasthan,BHARATPUR,DEEG,MANDHERA,27.395,77.353,2019,7.6,2070.0,0.0,535.0,287.0,195.0,80.0,0.65,735.0,160.0,81.64,172.0,8.8,2.36,1346.0,
W272231075494301,222,Rajasthan,JAIPUR,SHAHPURA,Amarsar,27.375,75.829,2019,7.71,550.0,0.0,159.0,35.0,124.0,16.0,0.012,130.0,24.0,17.05,89.0,2.58,1.825,358.0,
W272200074310001,223,Rajasthan,NAGAUR,DIDWANA,RAGHUNATHPURA,27.375,74.517,2019,7.92,5840.0,0.0,805.0,1574.0,86.0,80.0,0.0,640.0,68.0,114.35,1100.0,10.0,2.6,3796.0,
W272100076500001,224,Rajasthan,ALWAR,LAXMANGARH,LACHMANGARH,27.35,76.86,2019,7.74,6780.0,0.0,400.0,991.0,1610.0,33.0,0.08,2010.0,506.0,181.75,654.0,4.0,0.62,4407.0,
W272045074290001,225,Rajasthan,NAGAUR,DIDWANA,KOLIA,27.346,74.483,2019,8.12,1400.0,0.0,537.0,191.0,7.0,10.0,0.01,430.0,68.0,63.3,130.0,12.5,0.6000000000000001,910.0,
W244800072404501,226,Rajasthan,JAIPUR,VIRATNAGAR,Palri,27.345,76.114,2019,7.78,570.0,0.0,220.0,35.0,57.0,22.0,0.003,210.0,40.0,26.79,43.0,3.36,0.323,371.0,
W272030072191001,227,Rajasthan,JODHPUR,BAP,BARI DHANI,27.342,72.306,2019,8.1,1050.0,0.0,510.0,138.0,350.0,60.0,0.27,470.0,139.0,29.95,260.0,1.0,3.3,683.0,
W271900070021501,228,Rajasthan,JAISALMER,SAM,GOTARU,27.317,70.038,2019,8.24,2370.0,0.0,317.0,574.0,96.0,15.0,0.2,180.0,32.0,24.35,460.0,6.0,1.18,1541.0,
W271842076242801,229,Rajasthan,ALWAR,RAJGARH,Kalighati Sariska,27.312,76.408,2019,7.8,1510.0,0.0,573.0,204.0,115.0,6.0,0.1,320.0,84.0,26.85,260.0,2.0,0.32,982.0,
W271800073370001,230,Rajasthan,NAGAUR,NAGAUR,BARANI,27.3,73.617,2019,7.6,18230.0,0.0,329.0,4006.0,3770.0,165.0,0.0,2650.0,540.0,316.73,3350.0,53.0,6.7,11850.0,
W271739076443001,231,Rajasthan,ALWAR,RENI,LALKA,27.294,76.742,2019,7.4,1325.0,0.0,217.0,373.0,40.0,20.0,0.07,490.0,130.0,40.27,125.0,4.0,0.3,861.0,
W235845080185301,232,Rajasthan,ALWAR,RAJGARH,Dharampura,27.271,76.554,2019,7.8,840.0,0.0,437.0,76.0,40.0,5.0,0.08,260.0,70.0,20.75,118.0,4.0,0.55,546.0,
W271415076240001,233,Rajasthan,ALWAR,RAJGARH,TEHLA,27.238,76.4,2019,8.13,620.0,0.0,254.0,33.0,105.0,5.0,0.07,290.0,90.0,15.91,37.0,3.0,0.23,403.0,
W271330076153001,234,Rajasthan,ALWAR,THANAGAZI,GHATA MORDI,27.225,76.258,2019,7.92,1040.0,0.0,339.0,161.0,15.0,30.0,0.06,330.0,84.0,29.28,29.0,122.0,0.11,676.0,
W271300077300001,235,Rajasthan,BHARATPUR,SEWAR,Bharatpur1,27.217,77.5,2019,7.9,700.0,0.0,291.0,81.0,80.0,5.6,0.07,200.0,42.0,23.15,110.0,6.7,1.3,455.0,
W271230076473001,236,Rajasthan,ALWAR,RENI,GADI SWAIRAM,27.208,76.792,2019,8.13,295.0,0.0,132.0,26.0,35.0,13.2,0.07,80.0,21.0,6.71,52.0,3.0,0.11,192.0,
W271035070333001,237,Rajasthan,JAISALMER,SAM,HABOOR,27.176,70.558,2019,8.12,3230.0,0.0,256.0,702.0,395.0,4.0,0.13,470.0,96.0,56.04,520.0,15.0,0.88,2100.0,
W270953073081601,238,Rajasthan,NAGAUR,KHEENVSAR,Karnoo_Pz,27.176,73.138,2019,8.0,3010.0,0.0,427.0,737.0,301.0,17.7,0.0,420.0,32.0,82.7,595.0,5.3,1.0,1957.0,
W271000076350001,239,Rajasthan,DAUSA,BANDIKUI,Baswa1,27.159,76.583,2019,7.64,2030.0,0.0,380.0,414.0,195.0,35.0,0.05,455.0,124.0,35.0,309.0,5.0,0.75,1320.0,
W270851076065501,240,Rajasthan,JAIPUR,JAMWA RAMGARH,Raiser,27.148,76.115,2019,8.39,500.0,36.0,180.0,24.0,50.0,43.0,0.42,230.0,52.0,24.38,45.0,5.0,0.25,325.0,
W271153074494001,241,Rajasthan,NAGAUR,KUCHAMAN CITY,Kuchaman_Pz,27.145,74.866,2019,7.82,3240.0,0.0,634.0,596.0,105.0,300.0,0.0,440.0,24.0,92.42,585.0,4.4,0.8,2106.0,
W270800073220001,242,Rajasthan,NAGAUR,KHEENVSAR,DEU,27.133,73.294,2019,8.2,3920.0,0.0,549.0,986.0,432.0,25.0,0.01,570.0,60.0,102.19,800.0,5.17,0.98,2548.0,
W270850070253001,243,Rajasthan,JAISALMER,SAM,KHUYIALA,27.127,70.508,2019,8.03,1530.0,0.0,439.0,170.0,82.0,100.0,0.12,300.0,72.0,29.26,180.0,64.0,1.9,995.0,
W270600070550002,244,Rajasthan,JAISALMER,JAISALMER,CHODHARIYA,27.1,70.926,2019,7.78,6610.0,0.0,268.0,1815.0,563.0,1.8,0.3,1240.0,224.0,165.6,970.0,23.0,2.78,4297.0,
W270550076471201,245,Rajasthan,DAUSA,BANDIKUI,Sodan Ka Bas,27.097,76.787,2019,7.89,1400.0,0.0,510.0,145.0,95.0,95.0,0.42,338.0,80.0,33.65,170.0,75.0,0.62,910.0,
W270500071330001,246,Rajasthan,JAISALMER,SANKRA,SRIBHADRIA,27.083,71.55,2019,7.65,5820.0,0.0,183.0,1647.0,389.0,38.0,0.18,580.0,144.0,53.66,1050.0,38.0,0.9,3783.0,
W270422070332501,247,Rajasthan,JAISALMER,SAM,KUCHERI,27.073,70.557,2019,8.17,1870.0,0.0,256.0,354.0,215.0,3.0,0.4,160.0,48.0,9.78,352.0,10.0,0.75,1216.0,
W270314075243301,248,Rajasthan,JAIPUR,SAMBHAR,Kheerwa,27.054,75.409,2019,8.41,1980.0,12.0,378.0,305.0,211.0,25.0,0.098,130.0,24.0,17.05,401.0,2.52,0.671,1287.0,
